event_id,audio_path,label,split,source_index,source_filename,sha256,provenance,beans_max_duration_s,duration_protocol,condition
test_35,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_35.wav,Clymene_Dolphin,test,35,8300600D.wav,88a3f6d8e8a02e5dca54be2bf7f633616130b46087027b652f752beebfbd5612,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_35,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_35.wav,Clymene_Dolphin,test,35,8300600D.wav,88a3f6d8e8a02e5dca54be2bf7f633616130b46087027b652f752beebfbd5612,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_37,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_37.wav,Clymene_Dolphin,test,37,83006001.wav,1c06f7d44bc77ef3721473d26bc4e463fd2bd2dc3ed999b0fffcd2542f0db94e,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_37,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_37.wav,Clymene_Dolphin,test,37,83006001.wav,1c06f7d44bc77ef3721473d26bc4e463fd2bd2dc3ed999b0fffcd2542f0db94e,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_46,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_46.wav,Clymene_Dolphin,test,46,8300601K.wav,92ce5511da0f5f58c5992873d10414a0ad6cd3661d7ccd38b7dd289f5b63e804,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_46,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_46.wav,Clymene_Dolphin,test,46,8300601K.wav,92ce5511da0f5f58c5992873d10414a0ad6cd3661d7ccd38b7dd289f5b63e804,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_51,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_51.wav,Clymene_Dolphin,test,51,8300604M.wav,c3788009e7b1a9bc27d020890eb1bd433a6d231f2971cebf0d6c1b679fa05de2,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_51,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_51.wav,Clymene_Dolphin,test,51,8300604M.wav,c3788009e7b1a9bc27d020890eb1bd433a6d231f2971cebf0d6c1b679fa05de2,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_54,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_54.wav,Clymene_Dolphin,test,54,8300601R.wav,3ed6784c024b3c86c5948be42fa9fb88012f1b1a392789818e88222cb05b9bf7,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_54,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_54.wav,Clymene_Dolphin,test,54,8300601R.wav,3ed6784c024b3c86c5948be42fa9fb88012f1b1a392789818e88222cb05b9bf7,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_55,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_55.wav,Clymene_Dolphin,test,55,8300600F.wav,1602477dd7e915d4f26334e3eb9f77e97123a42ea9e93562e35f4f38fe26388b,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_55,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_55.wav,Clymene_Dolphin,test,55,8300600F.wav,1602477dd7e915d4f26334e3eb9f77e97123a42ea9e93562e35f4f38fe26388b,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_66,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_66.wav,Bottlenose_Dolphin,test,66,89514018.wav,74c6dbf709882d5a6afec8a5da0129e16b9d8d03b1588e5cae91f0db70a164c6,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_66,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_66.wav,Bottlenose_Dolphin,test,66,89514018.wav,74c6dbf709882d5a6afec8a5da0129e16b9d8d03b1588e5cae91f0db70a164c6,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_75,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_75.wav,Bottlenose_Dolphin,test,75,89514003.wav,30543a71f01df6e474cbcb410d2bb8d787f2451557fcebf1044c2a8d08f02858,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_75,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_75.wav,Bottlenose_Dolphin,test,75,89514003.wav,30543a71f01df6e474cbcb410d2bb8d787f2451557fcebf1044c2a8d08f02858,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_79,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_79.wav,Bottlenose_Dolphin,test,79,51041C01.wav,cf912eb003b8b88ed34fd7a32b3f5203a902898dfb405e0eece84f9aabc7a888,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_79,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_79.wav,Bottlenose_Dolphin,test,79,51041C01.wav,cf912eb003b8b88ed34fd7a32b3f5203a902898dfb405e0eece84f9aabc7a888,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_81,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_81.wav,Bottlenose_Dolphin,test,81,56006003.wav,80280630f5e503d33ebedcbe29c366fea77dd57152bb94ea89ba45cb974b438c,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_81,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_81.wav,Bottlenose_Dolphin,test,81,56006003.wav,80280630f5e503d33ebedcbe29c366fea77dd57152bb94ea89ba45cb974b438c,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_92,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_92.wav,Spinner_Dolphin,test,92,7100800R.wav,12499663606a435f263b474f30a8774d67ae4b96b2a8b343eb5503f22ab4460d,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_92,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_92.wav,Spinner_Dolphin,test,92,7100800R.wav,12499663606a435f263b474f30a8774d67ae4b96b2a8b343eb5503f22ab4460d,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_95,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_95.wav,Spinner_Dolphin,test,95,7100300P.wav,39a1a42ea394bcaac9a0c11c7feee8ffa705f98e573ee22c34fe5f5629e37de2,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_95,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_95.wav,Spinner_Dolphin,test,95,7100300P.wav,39a1a42ea394bcaac9a0c11c7feee8ffa705f98e573ee22c34fe5f5629e37de2,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_98,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_98.wav,Spinner_Dolphin,test,98,7100401G.wav,e54701e3f2a1da5e3e645b19879afaea0519acf6b8ca3a3e9ff0bb79558074bc,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_98,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_98.wav,Spinner_Dolphin,test,98,7100401G.wav,e54701e3f2a1da5e3e645b19879afaea0519acf6b8ca3a3e9ff0bb79558074bc,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_103,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_103.wav,Spinner_Dolphin,test,103,71004018.wav,24aeda1612bb1edcc2b0dd9d611bb669f08ff36703dd796820a6ffb8a97c6fb1,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_103,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_103.wav,Spinner_Dolphin,test,103,71004018.wav,24aeda1612bb1edcc2b0dd9d611bb669f08ff36703dd796820a6ffb8a97c6fb1,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_108,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_108.wav,Spinner_Dolphin,test,108,7100100C.wav,8b867ef0b32675bcae4d51056e92c87be9d18160201b7ca0ef91dbc67b7e6286,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_108,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_108.wav,Spinner_Dolphin,test,108,7100100C.wav,8b867ef0b32675bcae4d51056e92c87be9d18160201b7ca0ef91dbc67b7e6286,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_110,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_110.wav,Spinner_Dolphin,test,110,71001033.wav,44ac278c63334ccc69704317d4baffe66b3f6f1da5084100c9f106727f04dc48,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_110,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_110.wav,Spinner_Dolphin,test,110,71001033.wav,44ac278c63334ccc69704317d4baffe66b3f6f1da5084100c9f106727f04dc48,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_111,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_111.wav,Spinner_Dolphin,test,111,71001037.wav,275825adcf6507203db98078f48501d9378ded3f1b05c4a7912482bd70ae2b4e,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_111,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_111.wav,Spinner_Dolphin,test,111,71001037.wav,275825adcf6507203db98078f48501d9378ded3f1b05c4a7912482bd70ae2b4e,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_112,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_112.wav,Spinner_Dolphin,test,112,71001031.wav,895fea3cadd5ed20d5aeed960f5923a2cad004dbd64524be5656b19ae5f16a17,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_112,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_112.wav,Spinner_Dolphin,test,112,71001031.wav,895fea3cadd5ed20d5aeed960f5923a2cad004dbd64524be5656b19ae5f16a17,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_113,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_113.wav,Spinner_Dolphin,test,113,7100700C.wav,d78e195a878bdeecbe6422b2fe2605afb928046d2b9c2c4bf3a2d80bbbf3661c,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_113,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_113.wav,Spinner_Dolphin,test,113,7100700C.wav,d78e195a878bdeecbe6422b2fe2605afb928046d2b9c2c4bf3a2d80bbbf3661c,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_115,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_115.wav,Spinner_Dolphin,test,115,7100401A.wav,296252be1804734e6cc5b69e89407e6e09f36b07590a277823c7f825b4d09226,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_115,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_115.wav,Spinner_Dolphin,test,115,7100401A.wav,296252be1804734e6cc5b69e89407e6e09f36b07590a277823c7f825b4d09226,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_120,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_120.wav,Spinner_Dolphin,test,120,71003004.wav,60a8a745c47aa59d3a4f4abb6e597f0df55fca5b69499a2d6bb506111a7569f6,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_120,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_120.wav,Spinner_Dolphin,test,120,71003004.wav,60a8a745c47aa59d3a4f4abb6e597f0df55fca5b69499a2d6bb506111a7569f6,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_123,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_123.wav,Spinner_Dolphin,test,123,7100103B.wav,ecdee08c55e21c53398b28eeb9d30cf44388d9e58f66e91adb2dee349b15882f,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_123,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_123.wav,Spinner_Dolphin,test,123,7100103B.wav,ecdee08c55e21c53398b28eeb9d30cf44388d9e58f66e91adb2dee349b15882f,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_124,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_124.wav,Spinner_Dolphin,test,124,7100102O.wav,4152868ff7abb24b6cb5de4c1f60f5c5ce83589ae0e3d08048cb1674f6113d7b,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_124,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_124.wav,Spinner_Dolphin,test,124,7100102O.wav,4152868ff7abb24b6cb5de4c1f60f5c5ce83589ae0e3d08048cb1674f6113d7b,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_159,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_159.wav,Spinner_Dolphin,test,159,7100300M.wav,dbc1b3e6f3e1532352250e2af846fa516f76044c563cb231e395b8768313b709,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_159,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_159.wav,Spinner_Dolphin,test,159,7100300M.wav,dbc1b3e6f3e1532352250e2af846fa516f76044c563cb231e395b8768313b709,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_167,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_167.wav,Spinner_Dolphin,test,167,71003003.wav,132431a8f4091ded41e77af81e94e34c62b515defa14fc4b5c5ae5c9cd49cb33,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_167,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_167.wav,Spinner_Dolphin,test,167,71003003.wav,132431a8f4091ded41e77af81e94e34c62b515defa14fc4b5c5ae5c9cd49cb33,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_172,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_172.wav,Spinner_Dolphin,test,172,7100801H.wav,19c5c02f8fab51809c2a88b99e67d78454f58fb3cc00d2c2c2923ab920f7893b,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_172,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_172.wav,Spinner_Dolphin,test,172,7100801H.wav,19c5c02f8fab51809c2a88b99e67d78454f58fb3cc00d2c2c2923ab920f7893b,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_173,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_173.wav,Spinner_Dolphin,test,173,7101001F.wav,07fdbe74c5adb9d771e012d119a7685109e0e51c7c93fa032a02f56d25971caa,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_173,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_173.wav,Spinner_Dolphin,test,173,7101001F.wav,07fdbe74c5adb9d771e012d119a7685109e0e51c7c93fa032a02f56d25971caa,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_180,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_180.wav,Spinner_Dolphin,test,180,71001025.wav,db0a225ca831446974873eec686f47ea8aba00250237bc3ea4169482e2864aff,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_180,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_180.wav,Spinner_Dolphin,test,180,71001025.wav,db0a225ca831446974873eec686f47ea8aba00250237bc3ea4169482e2864aff,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_185,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_185.wav,Spinner_Dolphin,test,185,7100401B.wav,82165667f7af39b9fe10b6f69a3ff16bf1ec10a872619b2eb8468b9a9e6c46cc,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_185,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_185.wav,Spinner_Dolphin,test,185,7100401B.wav,82165667f7af39b9fe10b6f69a3ff16bf1ec10a872619b2eb8468b9a9e6c46cc,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_194,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_194.wav,Spinner_Dolphin,test,194,7100300C.wav,6021b8cef1410942f867d4b5281d757f9913df7bce96ea56e1d38f598b9fe77b,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_194,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_194.wav,Spinner_Dolphin,test,194,7100300C.wav,6021b8cef1410942f867d4b5281d757f9913df7bce96ea56e1d38f598b9fe77b,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_199,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_199.wav,Spinner_Dolphin,test,199,71001036.wav,690930f31aea2c99f21164f43cd591ecc38f83b362ccaf072caf4a05ce030e94,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_199,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_199.wav,Spinner_Dolphin,test,199,71001036.wav,690930f31aea2c99f21164f43cd591ecc38f83b362ccaf072caf4a05ce030e94,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_200,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_200.wav,Spinner_Dolphin,test,200,7100401I.wav,7ea80dab32a37cc71c8450114e4a5446ed1fe67ae88c5afd61b78d2a0358e5ad,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
test_200,/root/animal-omni-kv/data/beans/interventions/watkins_test/lp_0-1000/test_200.wav,Spinner_Dolphin,test,200,7100401I.wav,7ea80dab32a37cc71c8450114e4a5446ed1fe67ae88c5afd61b78d2a0358e5ad,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
test_205,/root/animal-omni-kv/data/beans/interventions/watkins_test/full_0-8k/test_205.wav,"Beluga,_White_Whale",test,205,62022012.wav,e73bc07ed72bdc81e0deb03a4b5748736408cf54749dae554786e49257b6cbb7,hf:beans_watkins/test-00000-of-00001.parquet,3.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
